TIME=  957631ms 
compInCycle_2_162 0.03835760877886002
d1--_3_79 0.012731448777408769
d2_3_182 0.0013370661322545455
d2--_3_18 0.07514888718660126
d1_3_121 0.029018233921214578
d2--_3_20 0.11056507693819266
d1--_3_85 0.004970336123858241
zeroNotCycle_3_149 0.0
zeroNotCycle_3_13 0.0
d1_2_207 0.04904262064293582
d1--_3_87 0.012731448777408769
zeroNotCycle_2_197 0.0
d1--_3_145 0.034100093585935236
d1_3_7 0.029018233921214578
d1--_3_147 0.0553025479450768
d1_3_15 0.029018233921214578
loop_1_160 0.03835760877886002
d2_3_106 0.029018233921214578
d2--_3_110 0.11056507693819266
d1_3_75 0.0013370661322545455
d1--_2_209 0.08709308921619542
d2--_1_225 0.08559934055391681
init_1_188 0.03835760877886002
d1_3_135 0.012193751073388184
d2--_3_118 0.11056507693819266
zeroNotCycle_3_141 0.0
d1--_2_203 0.11107531877538714
zeroNotCycle_2_213 0.0
d2_3_46 0.012193751073388184
d1--_3_69 0.004970336123858241
d2CycleReg_1_93 0.03626613558239051
d2--_3_116 0.07514888718660126
d1--_2_201 0.08709308921619542
d2--_1_227 0.10513781790436133
zeroNotCycle_3_81 0.0
init_1_60 0.204034730818797
d1--_3_71 0.012731448777408769
d2--_3_72 0.012731448777408769
d2_3_114 0.029018233921214578
d1--_3_77 0.004970336123858241
d1--_3_139 0.0553025479450768
d2--_3_78 0.004970336123858241
d2_3_38 0.012193751073388184
zeroNotCycle_3_133 0.0
d1_2_215 0.04904262064293582
d1--_3_137 0.034100093585935236
d2--_3_70 0.004970336123858241
d2--_3_186 0.012731448777408769
d2--_3_184 0.004970336123858241
d1--_2_219 0.11107531877538714
d1_3_83 0.0013370661322545455
d1--_2_217 0.08709308921619542
d2_3_54 0.012193751073388184
compInCycle_2_4 0.4310772244388715
d1--_3_57 0.0553025479450768
zeroNotCycle_3_73 0.0
d1--_3_9 0.07514888718660126
d1--_2_211 0.11107531877538714
d2--_3_108 0.07514888718660126
d1_3_143 0.012193751073388184
zeroNotCycle_2_205 0.0
d2_2_216 0.04904262064293582
d2--_3_86 0.004970336123858241
d2_3_122 0.029018233921214578
compInCycle_2_64 0.03835760877886002
d2--_3_88 0.012731448777408769
d1--_3_123 0.07514888718660126
d2--_1_193 0.05464177539272886
d1--_3_125 0.11056507693819266
d2--_1_195 0.07099061588354141
d2--_3_80 0.012731448777408769
